context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CHH	gain	GO:0048522	positive regulation of cellular process	7	AT2G01150;AT2G10440;AT5G22290;AT5G23040;AT5G37500;AT5G40850;AT5G62165	24.2	4.597825573029058	0.2892561983471075	1.0	200	147	200	1.0
CHH	gain	GO:0048523	negative regulation of cellular process	5	AT1G13245;AT4G04030;AT4G25530;AT5G20320;AT5G44585	26.57	4.9804718651950965	0.1881821603312006	1.0	200	147	200	1.0
CHH	gain	GO:0048580	regulation of post-embryonic development	3	AT4G25530;AT5G22290;AT5G62165	12.33	3.3318313282637826	0.24330900243309003	1.0	200	147	200	1.0
CHH	gain	GO:0048583	regulation of response to stimulus	4	AT1G26960;AT2G01150;AT3G51860;AT5G44585	26.965	5.0382313364910125	0.1483404413128129	1.0	200	147	200	1.0
CHH	gain	GO:0048608	reproductive structure development	8	AT1G55540;AT1G67990;AT1G73177;AT2G31215;AT2G48130;AT5G20320;AT5G23040;AT5G62165	37.425	5.315484455813996	0.21376085504342018	1.0	200	147	200	1.0
CHH	gain	GO:0048731	system development	13	AT1G13245;AT1G26960;AT1G49005;AT1G55540;AT1G67990;AT1G73177;AT2G31215;AT2G48130;AT5G20320;AT5G23040;AT5G44585;AT5G53660;AT5G62165	60.375	6.8916162835723975	0.2153209109730849	1.0	200	147	200	1.0
CHH	gain	GO:0048827	phyllome development	4	AT1G73177;AT2G31215;AT5G53660;AT5G62165	16.415	3.6376881394644047	0.24367956137678953	1.0	200	147	200	1.0
CHH	gain	GO:0048831	regulation of shoot system development	3	AT4G25530;AT5G22290;AT5G62165	5.825	2.234809835310378	0.5150214592274678	0.9303482587064676	186	147	200	1.0
CHH	gain	GO:0048856	anatomical structure development	17	AT1G13245;AT1G19890;AT1G26960;AT1G49005;AT1G55540;AT1G67990;AT1G69940;AT1G73177;AT2G31215;AT2G38195;AT2G38220;AT2G48130;AT5G20320;AT5G23040;AT5G44585;AT5G53660;AT5G62165	90.35	7.935206361525928	0.18815716657443277	1.0	200	147	200	1.0
CHH	gain	GO:0048869	cellular developmental process	5	AT1G19890;AT1G26960;AT1G49005;AT1G69940;AT5G44585	20.705	4.215207586821797	0.2414875633904854	1.0	200	147	200	1.0
CHH	gain	GO:0050789	regulation of biological process	21	AT1G13245;AT1G26960;AT1G33910;AT1G49005;AT1G49190;AT2G01150;AT2G10440;AT2G31215;AT2G34070;AT3G51860;AT3G57040;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G23040;AT5G37500;AT5G40850;AT5G44585;AT5G53660;AT5G62165	130.615	10.23898310380478	0.16077785859204533	1.0	200	147	200	1.0
CHH	gain	GO:0050793	regulation of developmental process	5	AT1G49005;AT4G25530;AT5G22290;AT5G44585;AT5G62165	27.48	5.068490899666294	0.1819505094614265	1.0	200	147	200	1.0
CHH	gain	GO:0050794	regulation of cellular process	21	AT1G13245;AT1G26960;AT1G33910;AT1G49005;AT1G49190;AT2G01150;AT2G10440;AT2G31215;AT2G34070;AT3G51860;AT3G57040;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G23040;AT5G37500;AT5G40850;AT5G44585;AT5G53660;AT5G62165	118.235	9.646231129306477	0.17761238212035355	1.0	200	147	200	1.0
CHH	gain	GO:0050896	response to stimulus	27	AT1G13245;AT1G26960;AT1G33910;AT1G44575;AT1G49190;AT1G64790;AT1G69940;AT2G01150;AT2G04090;AT2G15480;AT2G18660;AT2G24490;AT2G34070;AT3G51860;AT3G51870;AT3G57040;AT4G35770;AT5G20320;AT5G22290;AT5G22500;AT5G23040;AT5G24290;AT5G37500;AT5G39770;AT5G40850;AT5G44585;AT5G53660	147.26	9.77150960701592	0.1833491783240527	1.0	200	147	200	1.0
CHH	gain	GO:0051179	localization	14	AT1G24490;AT1G55540;AT1G65550;AT2G04090;AT2G16980;AT2G42005;AT2G48130;AT3G44370;AT3G51860;AT3G51870;AT3G54860;AT5G05760;AT5G24290;AT5G37500	72.135	7.626058942861605	0.19408054342552158	1.0	200	147	200	1.0
CHH	gain	GO:0051234	establishment of localization	13	AT1G55540;AT1G65550;AT2G04090;AT2G16980;AT2G42005;AT2G48130;AT3G44370;AT3G51860;AT3G51870;AT3G54860;AT5G05760;AT5G24290;AT5G37500	67.9	7.539893898457687	0.1914580265095729	1.0	200	147	200	1.0
CHH	gain	GO:0051239	regulation of multicellular organismal process	3	AT4G25530;AT5G22290;AT5G62165	15.76	3.6881431642494595	0.1903553299492386	1.0	200	147	200	1.0
CHH	gain	GO:0051252	regulation of RNA metabolic process	10	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G22290;AT5G53660;AT5G62165	49.775	7.621966609740568	0.20090406830738322	1.0	200	147	200	1.0
CHH	gain	GO:0051254	positive regulation of RNA metabolic process	3	AT2G10440;AT5G22290;AT5G62165	10.69	3.089320313596505	0.28063610851262866	1.0	200	147	200	1.0
CHH	gain	GO:0051641	cellular localization	3	AT1G55540;AT3G44370;AT5G05760	16.325	4.221300155165472	0.18376722817764166	1.0	200	147	200	1.0
CHH	gain	GO:0051707	response to other organism	9	AT1G64790;AT1G69940;AT2G15480;AT2G18660;AT3G51860;AT3G51870;AT5G20320;AT5G22290;AT5G44585	34.035	5.47574424165338	0.26443367122080214	1.0	200	147	200	1.0
CHH	gain	GO:0051716	cellular response to stimulus	9	AT1G33910;AT1G49190;AT2G01150;AT2G24490;AT2G34070;AT3G51860;AT3G57040;AT5G22290;AT5G39770	66.69	7.336477356333918	0.1349527665317139	1.0	200	147	200	1.0
CHH	gain	GO:0055085	transmembrane transport	8	AT1G65550;AT2G04090;AT2G16980;AT2G42005;AT3G51860;AT3G51870;AT5G24290;AT5G37500	38.66	6.236537500889445	0.20693222969477498	1.0	200	147	200	1.0
CHH	gain	GO:0060255	regulation of macromolecule metabolic process	11	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G53660;AT5G62165	68.155	8.237777309444557	0.16139681608099185	1.0	200	147	200	1.0
CHH	gain	GO:0061024	membrane organization	3	AT1G44575;AT3G44370;AT5G05760	4.52	2.061455796276021	0.6637168141592921	0.8407960199004975	168	147	200	1.0
CHH	gain	GO:0061458	reproductive system development	8	AT1G55540;AT1G67990;AT1G73177;AT2G31215;AT2G48130;AT5G20320;AT5G23040;AT5G62165	37.425	5.315484455813996	0.21376085504342018	1.0	200	147	200	1.0
CHH	gain	GO:0065003	protein-containing complex assembly	3	AT3G44370;AT4G34090;AT5G23120	8.895	2.900685263864387	0.3372681281618887	0.9900497512437811	198	147	200	1.0
CHH	gain	GO:0065007	biological regulation	21	AT1G13245;AT1G26960;AT1G33910;AT1G49005;AT1G49190;AT2G01150;AT2G10440;AT2G31215;AT2G34070;AT3G51860;AT3G57040;AT4G04030;AT4G25530;AT5G20320;AT5G22290;AT5G23040;AT5G37500;AT5G40850;AT5G44585;AT5G53660;AT5G62165	136.6	10.302912209661958	0.15373352855051245	1.0	200	147	200	1.0
CHH	gain	GO:0070542	response to fatty acid	4	AT2G34070;AT4G35770;AT5G24290;AT5G37500	5.905	2.4710271143797677	0.6773920406435224	0.8258706467661692	165	147	200	1.0
CHH	gain	GO:0070647	protein modification by small protein conjugation or removal	5	AT1G50490;AT1G73177;AT2G01150;AT2G38195;AT2G38220	19.36	4.201237912806175	0.2582644628099174	1.0	200	147	200	1.0
CHH	gain	GO:0070887	cellular response to chemical stimulus	4	AT1G49190;AT2G01150;AT2G34070;AT3G57040	31.975	5.224401879641327	0.12509773260359655	1.0	200	147	200	1.0
CHH	gain	GO:0071495	cellular response to endogenous stimulus	3	AT1G49190;AT2G34070;AT3G57040	15.53	3.7959320331112387	0.19317450096587252	1.0	200	147	200	1.0
CHH	gain	GO:0071554	cell wall organization or biogenesis	9	AT1G23720;AT1G69940;AT2G34070;AT3G28550;AT4G28850;AT5G06630;AT5G07420;AT5G18990;AT5G44585	12.975	3.33981661173185	0.6936416184971098	0.9054726368159204	181	147	200	1.0
CHH	gain	GO:0071555	cell wall organization	8	AT1G23720;AT1G69940;AT2G34070;AT3G28550;AT5G06630;AT5G07420;AT5G18990;AT5G44585	7.985	2.616252090300168	1.0018785222291797	0.5572139303482587	111	147	200	1.0
CHH	gain	GO:0071669	plant-type cell wall organization or biogenesis	5	AT1G23720;AT2G34070;AT3G28550;AT5G06630;AT5G44585	7.12	2.5130857526156953	0.7022471910112359	0.8407960199004975	168	147	200	1.0
CHH	gain	GO:0071840	cellular component organization or biogenesis	20	AT1G23720;AT1G24490;AT1G44575;AT1G69940;AT2G01990;AT2G34070;AT3G28550;AT3G44370;AT3G54860;AT4G28850;AT4G34090;AT5G05760;AT5G06630;AT5G07420;AT5G18990;AT5G20320;AT5G23040;AT5G23120;AT5G39770;AT5G44585	73.475	7.3925215589811355	0.27220142905750255	1.0	200	147	200	1.0
CHH	gain	GO:0080090	regulation of primary metabolic process	10	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G22290;AT5G53660;AT5G62165	60.545	7.703114629810429	0.16516640515319184	1.0	200	147	200	1.0
CHH	gain	GO:0080134	regulation of response to stress	4	AT1G26960;AT2G01150;AT3G51860;AT5G44585	13.51	3.6248999986206534	0.29607698001480387	1.0	200	147	200	1.0
CHH	gain	GO:0090304	nucleic acid metabolic process	9	AT1G62930;AT1G73177;AT2G24490;AT2G42725;AT4G18690;AT5G20320;AT5G39770;AT5G49010;AT5G53660	49.04	6.308597308435503	0.1835236541598695	1.0	200	147	200	1.0
CHH	gain	GO:0090567	reproductive shoot system development	3	AT1G73177;AT2G31215;AT5G62165	12.68	3.26153338170867	0.23659305993690852	1.0	200	147	200	1.0
CHH	gain	GO:0098542	defense response to other organism	4	AT1G64790;AT2G18660;AT5G20320;AT5G22290	8.025	2.650353749973764	0.4984423676012461	0.9800995024875622	196	147	200	1.0
CHH	gain	GO:0098655	monoatomic cation transmembrane transport	3	AT3G51860;AT5G24290;AT5G37500	11.81	3.2930077436896488	0.2540220152413209	0.9950248756218906	199	147	200	1.0
CHH	gain	GO:0099402	plant organ development	7	AT1G26960;AT1G49005;AT1G73177;AT2G31215;AT5G44585;AT5G53660;AT5G62165	36.505	5.649776544253745	0.19175455417066153	1.0	200	147	200	1.0
CHH	gain	GO:0140546	defense response to symbiont	4	AT1G64790;AT2G18660;AT5G20320;AT5G22290	7.19	2.552234315261824	0.5563282336578581	0.945273631840796	189	147	200	1.0
CHH	gain	GO:0141187	nucleic acid biosynthetic process	6	AT1G62930;AT1G73177;AT2G42725;AT4G18690;AT5G20320;AT5G53660	26.325	5.052660190434338	0.22792022792022792	1.0	200	147	200	1.0
CHH	gain	GO:0160109	plant gross anatomical part developmental process	16	AT1G13245;AT1G19890;AT1G26960;AT1G49005;AT1G55540;AT1G67990;AT1G73177;AT2G31215;AT2G38195;AT2G38220;AT2G48130;AT5G20320;AT5G23040;AT5G44585;AT5G53660;AT5G62165	72.975	7.286588708030705	0.21925316889345667	1.0	200	147	200	1.0
CHH	gain	GO:1901700	response to oxygen-containing compound	5	AT1G26960;AT2G34070;AT4G35770;AT5G24290;AT5G37500	44.75	6.199798383818623	0.11173184357541899	1.0	200	147	200	1.0
CHH	gain	GO:1902680	positive regulation of RNA biosynthetic process	3	AT2G10440;AT5G22290;AT5G62165	9.45	2.8526303651191856	0.3174603174603175	1.0	200	147	200	1.0
CHH	gain	GO:1905392	plant organ morphogenesis	3	AT1G26960;AT1G49005;AT5G44585	16.015	3.961663160845454	0.18732438339057134	1.0	200	147	200	1.0
CHH	gain	GO:2000026	regulation of multicellular organismal development	3	AT4G25530;AT5G22290;AT5G62165	13.025	3.4153147731944093	0.23032629558541265	1.0	200	147	200	1.0
CHH	gain	GO:2000241	regulation of reproductive process	3	AT4G25530;AT5G22290;AT5G62165	8.89	2.779910070487891	0.3374578177727784	0.9950248756218906	199	147	200	1.0
CHH	gain	GO:2001141	regulation of RNA biosynthetic process	10	AT1G26960;AT1G49190;AT2G10440;AT2G31215;AT3G57040;AT4G04030;AT4G25530;AT5G22290;AT5G53660;AT5G62165	47.605	7.425562268273043	0.2100619682806428	1.0	200	147	200	1.0
CHH	loss	GO:0003006	developmental process involved in reproduction	4	AT2G48130;AT3G07610;AT3G46330;AT3G60960	48.615	6.532746359686671	0.08227913195515787	1.0	200	155	200	1.0
CHH	loss	GO:0005975	carbohydrate metabolic process	6	AT1G11590;AT1G17150;AT1G71930;AT2G44540;AT5G13980;AT5G27870	29.505	4.828040492787951	0.20335536349771227	1.0	200	155	200	1.0
CHH	loss	GO:0005976	polysaccharide metabolic process	3	AT1G11590;AT1G71930;AT5G27870	14.85	3.270703288285261	0.20202020202020202	1.0	200	155	200	1.0
CHH	loss	GO:0006139	nucleobase-containing compound metabolic process	6	AT2G11045;AT2G39140;AT3G16680;AT5G39770;AT5G39920;AT5G49010	62.79	7.484377061586346	0.09555661729574773	1.0	200	155	200	1.0
CHH	loss	GO:0006325	chromatin organization	3	AT1G62310;AT3G07610;AT3G32280	14.915	3.789165475404846	0.2011397921555481	1.0	200	155	200	1.0
CHH	loss	GO:0006338	chromatin remodeling	3	AT1G62310;AT3G07610;AT3G32280	13.53	3.531161282071385	0.22172949002217296	1.0	200	155	200	1.0
CHH	loss	GO:0006355	regulation of DNA-templated transcription	15	AT1G19510;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G55950;AT1G71930;AT3G03260;AT4G04030;AT5G04590;AT5G39690	49.84	6.429961119633578	0.30096308186195825	1.0	200	155	200	1.0
CHH	loss	GO:0006396	RNA processing	3	AT2G11045;AT2G39140;AT5G39920	18.8	4.008740450565481	0.15957446808510636	1.0	200	155	200	1.0
CHH	loss	GO:0006412	translation	3	AT2G07715;AT2G39140;AT3G10950	9.76	3.0003999733368896	0.3073770491803279	0.9950248756218906	199	155	200	1.0
CHH	loss	GO:0006508	proteolysis	4	AT2G04160;AT2G07200;AT4G21640;AT5G28550	11.535	3.1062477364176866	0.3467706978760295	0.9950248756218906	199	155	200	1.0
CHH	loss	GO:0006629	lipid metabolic process	5	AT1G44090;AT1G80340;AT2G01900;AT2G04350;AT3G45140	25.515	4.964853975697571	0.19596315892612187	1.0	200	155	200	1.0
CHH	loss	GO:0006790	sulfur compound metabolic process	4	AT3G09270;AT5G04590;AT5G05260;AT5G28030	7.815	2.7840213720444025	0.5118362124120281	0.9502487562189055	190	155	200	1.0
CHH	loss	GO:0006810	transport	5	AT2G28640;AT2G48130;AT3G28345;AT4G08300;AT5G58180	69.115	6.777298503091037	0.0723431961224047	1.0	200	155	200	1.0
CHH	loss	GO:0006950	response to stress	13	AT1G33910;AT1G52940;AT1G58390;AT1G70840;AT1G71930;AT2G01900;AT3G45140;AT4G16860;AT5G04590;AT5G08055;AT5G28030;AT5G39770;AT5G52605	94.605	8.133202013967084	0.13741345594841708	1.0	200	155	200	1.0
CHH	loss	GO:0006952	defense response	7	AT1G52940;AT1G58390;AT1G70840;AT1G71930;AT4G16860;AT5G08055;AT5G52605	30.09	5.06970413337899	0.2326354270521768	1.0	200	155	200	1.0
CHH	loss	GO:0006996	organelle organization	6	AT1G44575;AT2G39140;AT3G46000;AT3G50590;AT5G39770;AT5G58180	36.865	5.274161070729617	0.16275600162756002	1.0	200	155	200	1.0
CHH	loss	GO:0007049	cell cycle	3	AT2G38195;AT2G38220;AT5G39770	14.495	3.5916535189241197	0.2069679199724043	1.0	200	155	200	1.0
CHH	loss	GO:0007154	cell communication	4	AT1G33910;AT1G49190;AT1G64480;AT4G16860	37.335	5.516590885682931	0.10713807419311637	1.0	200	155	200	1.0
CHH	loss	GO:0007165	signal transduction	4	AT1G33910;AT1G49190;AT1G64480;AT4G16860	35.45	5.405321452050745	0.11283497884344146	1.0	200	155	200	1.0
CHH	loss	GO:0007275	multicellular organism development	10	AT1G80340;AT2G04160;AT2G38195;AT2G38220;AT2G48130;AT3G07610;AT3G46330;AT3G50590;AT3G60960;AT5G11420	82.63	7.545402573753119	0.1210214207914801	1.0	200	155	200	1.0
CHH	loss	GO:0008152	metabolic process	35	AT1G11590;AT1G17150;AT1G44090;AT1G65350;AT1G71920;AT1G71930;AT1G80340;AT2G01900;AT2G04160;AT2G04350;AT2G07200;AT2G07715;AT2G11045;AT2G21100;AT2G29040;AT2G30210;AT2G38195;AT2G38220;AT2G39140;AT2G44540;AT3G09270;AT3G10950;AT3G16680;AT3G45140;AT3G50590;AT4G21640;AT5G04590;AT5G05260;AT5G13980;AT5G27870;AT5G28030;AT5G28550;AT5G39770;AT5G39920;AT5G49010	205.115	10.176039258964789	0.1706359846915145	1.0	200	155	200	1.0
CHH	loss	GO:0008610	lipid biosynthetic process	3	AT1G44090;AT1G80340;AT3G45140	15.565	3.8517236401382746	0.192740122068744	1.0	200	155	200	1.0
CHH	loss	GO:0009056	catabolic process	7	AT1G11590;AT1G65350;AT2G30210;AT3G09270;AT3G50590;AT5G27870;AT5G39770	32.365	4.895076608184979	0.21628302178279005	1.0	200	155	200	1.0
CHH	loss	GO:0009057	macromolecule catabolic process	4	AT1G11590;AT1G65350;AT5G27870;AT5G39770	17.2	3.7416573867739413	0.23255813953488372	1.0	200	155	200	1.0
CHH	loss	GO:0009058	biosynthetic process	14	AT1G44090;AT1G71920;AT1G80340;AT2G07715;AT2G11045;AT2G21100;AT2G29040;AT2G39140;AT3G10950;AT3G16680;AT3G45140;AT5G05260;AT5G28030;AT5G39920	99.155	9.238017915115728	0.1411930815390046	1.0	200	155	200	1.0
CHH	loss	GO:0009059	macromolecule biosynthetic process	7	AT2G07715;AT2G11045;AT2G29040;AT2G39140;AT3G10950;AT3G16680;AT5G39920	57.51	6.931803517123085	0.12171796209354895	1.0	200	155	200	1.0
CHH	loss	GO:0009555	pollen development	4	AT2G38195;AT2G38220;AT3G07610;AT3G50590	14.095	3.80473060807201	0.2837885775097552	1.0	200	155	200	1.0
CHH	loss	GO:0009605	response to external stimulus	7	AT1G52940;AT1G58390;AT1G71930;AT3G45140;AT4G16860;AT5G08055;AT5G52605	41.49	5.641799358360746	0.16871535309713184	1.0	200	155	200	1.0
CHH	loss	GO:0009607	response to biotic stimulus	7	AT1G52940;AT1G58390;AT1G71930;AT3G45140;AT4G16860;AT5G08055;AT5G52605	35.085	5.253358449601546	0.19951546244833973	1.0	200	155	200	1.0
CHH	loss	GO:0009620	response to fungus	6	AT1G52940;AT1G71930;AT3G45140;AT4G16860;AT5G08055;AT5G52605	10.355	3.078794406906702	0.5794302269435055	0.9502487562189055	190	155	200	1.0
CHH	loss	GO:0009628	response to abiotic stimulus	6	AT1G33910;AT1G44575;AT1G80340;AT2G01900;AT3G45140;AT5G04590	66.1	7.301369734508814	0.09077155824508322	1.0	200	155	200	1.0
CHH	loss	GO:0009719	response to endogenous stimulus	10	AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G71930;AT2G04160;AT3G45140	38.08	5.88248246916216	0.26260504201680673	1.0	200	155	200	1.0
CHH	loss	GO:0009725	response to hormone	10	AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G71930;AT2G04160;AT3G45140	38.035	5.874842551081699	0.2629157355067701	1.0	200	155	200	1.0
CHH	loss	GO:0009791	post-embryonic development	7	AT1G80340;AT2G04160;AT2G48130;AT3G07610;AT3G46330;AT3G60960;AT5G11420	49.155	6.378947797246814	0.14240667276980978	1.0	200	155	200	1.0
CHH	loss	GO:0009845	seed germination	3	AT1G80340;AT2G48130;AT5G11420	3.625	1.686527497552293	0.8275862068965517	0.736318407960199	147	155	200	1.0
CHH	loss	GO:0009889	regulation of biosynthetic process	18	AT1G19510;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G55950;AT1G62310;AT1G71930;AT3G03260;AT3G07610;AT3G32280;AT4G04030;AT5G04590;AT5G39690	71.295	7.814600117728349	0.25247212286976645	1.0	200	155	200	1.0
CHH	loss	GO:0009890	negative regulation of biosynthetic process	4	AT3G07610;AT3G32280;AT4G04030;AT5G04590	18.0	4.227292277569651	0.2222222222222222	1.0	200	155	200	1.0
CHH	loss	GO:0009892	negative regulation of metabolic process	4	AT3G07610;AT3G32280;AT4G04030;AT5G04590	20.55	4.29854626589036	0.194647201946472	1.0	200	155	200	1.0
CHH	loss	GO:0009987	cellular process	53	AT1G11590;AT1G17150;AT1G33910;AT1G44090;AT1G44575;AT1G49190;AT1G62310;AT1G64480;AT1G65350;AT1G71920;AT1G71930;AT1G80340;AT2G01900;AT2G04160;AT2G04350;AT2G07200;AT2G07715;AT2G11045;AT2G21100;AT2G28640;AT2G29040;AT2G30210;AT2G38195;AT2G38220;AT2G39140;AT2G44540;AT3G07610;AT3G09270;AT3G10950;AT3G16680;AT3G28345;AT3G32280;AT3G45140;AT3G46000;AT3G50590;AT4G08300;AT4G08990;AT4G12420;AT4G14140;AT4G16860;AT4G20170;AT4G21640;AT5G04590;AT5G05260;AT5G11420;AT5G13980;AT5G27870;AT5G28030;AT5G28550;AT5G39770;AT5G39920;AT5G49010;AT5G58180	337.31	8.838772539216402	0.15712549287006017	1.0	200	155	200	1.0
CHH	loss	GO:0010154	fruit development	3	AT2G48130;AT3G46330;AT3G60960	23.325	4.827978355378164	0.12861736334405144	1.0	200	155	200	1.0
CHH	loss	GO:0010467	gene expression	6	AT2G07715;AT2G11045;AT2G39140;AT3G10950;AT3G16680;AT5G39920	43.08	6.16308364376146	0.1392757660167131	1.0	200	155	200	1.0
CHH	loss	GO:0010468	regulation of gene expression	18	AT1G19510;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G55950;AT1G62310;AT1G71930;AT3G03260;AT3G07610;AT3G32280;AT4G04030;AT5G04590;AT5G39690	65.64	7.553171519302344	0.2742230347349177	1.0	200	155	200	1.0
CHH	loss	GO:0010556	regulation of macromolecule biosynthetic process	18	AT1G19510;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G55950;AT1G62310;AT1G71930;AT3G03260;AT3G07610;AT3G32280;AT4G04030;AT5G04590;AT5G39690	67.235	7.684385141310943	0.2677177065516472	1.0	200	155	200	1.0
CHH	loss	GO:0010558	negative regulation of macromolecule biosynthetic process	4	AT3G07610;AT3G32280;AT4G04030;AT5G04590	17.47	4.103547245981224	0.2289639381797367	1.0	200	155	200	1.0
CHH	loss	GO:0010605	negative regulation of macromolecule metabolic process	4	AT3G07610;AT3G32280;AT4G04030;AT5G04590	18.895	4.109011438290232	0.21169621593014026	1.0	200	155	200	1.0
CHH	loss	GO:0016043	cellular component organization	12	AT1G11590;AT1G44575;AT1G62310;AT2G39140;AT3G07610;AT3G32280;AT3G46000;AT3G50590;AT5G11420;AT5G27870;AT5G39770;AT5G58180	71.295	7.103377717677715	0.1683147485798443	1.0	200	155	200	1.0
CHH	loss	GO:0016070	RNA metabolic process	4	AT2G11045;AT2G39140;AT3G16680;AT5G39920	37.065	5.7237029098303305	0.10791852151625524	1.0	200	155	200	1.0
CHH	loss	GO:0019219	regulation of nucleobase-containing compound metabolic process	15	AT1G19510;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G55950;AT1G71930;AT3G03260;AT4G04030;AT5G04590;AT5G39690	54.85	6.782882867925714	0.27347310847766637	1.0	200	155	200	1.0
CHH	loss	GO:0019222	regulation of metabolic process	19	AT1G19510;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G55950;AT1G62310;AT1G71930;AT2G01900;AT3G03260;AT3G07610;AT3G32280;AT4G04030;AT5G04590;AT5G39690	80.405	8.143155101064908	0.23630371245569304	1.0	200	155	200	1.0
CHH	loss	GO:0019538	protein metabolic process	11	AT1G65350;AT2G04160;AT2G07200;AT2G07715;AT2G29040;AT2G38195;AT2G38220;AT2G39140;AT3G10950;AT4G21640;AT5G28550	63.275	7.021351365656049	0.17384433030422758	1.0	200	155	200	1.0
CHH	loss	GO:0019748	secondary metabolic process	3	AT2G21100;AT2G30210;AT3G09270	5.93	2.18748714281936	0.5059021922428331	0.9552238805970149	191	155	200	1.0
CHH	loss	GO:0019752	carboxylic acid metabolic process	6	AT1G44090;AT1G71920;AT1G80340;AT2G04350;AT3G45140;AT5G28030	22.23	4.326326386208045	0.2699055330634278	1.0	200	155	200	1.0
CHH	loss	GO:0022414	reproductive process	5	AT2G48130;AT3G07610;AT3G46330;AT3G60960;AT5G39770	55.26	6.768485798167878	0.09048136083966703	1.0	200	155	200	1.0
CHH	loss	GO:0022607	cellular component assembly	3	AT3G07610;AT3G32280;AT3G50590	20.405	4.4967738435460545	0.14702278853222248	1.0	200	155	200	1.0
